r;thetaT;omegaR;error;u;u_i;u_p;
20.0;254.52612480720217;20.4203522483337;-0.42035224833369966;1.5545664442298692;2.1367912991698965;-0.5822248549400274;
20.0;256.53960009882104;20.134752916188745;-0.13475291618874508;1.9209834258702918;2.1076280730483283;-0.18664464717803655;
20.0;258.55307539044;20.134752916189314;-0.1347529161893135;1.8918201997478132;2.078464846926637;-0.1866446471788239;
20.0;260.5808306486661;20.277552582261364;-0.2775525822613645;1.633962166014404;2.0183969170736327;-0.3844347510592288;
20.0;262.59430594028504;20.134752916189314;-0.1347529161893135;1.8025890437731176;1.9892336909519415;-0.1866446471788239;
20.0;264.6077812319039;20.134752916188745;-0.13475291618874508;1.7734258176523368;1.9600704648303733;-0.18664464717803655;
20.0;266.62125652352285;20.134752916189314;-0.1347529161893135;1.7442625915298582;1.930907238708682;-0.1866446471788239;
20.0;268.649011781749;20.277552582261364;-0.2775525822613645;1.4864045577964489;1.8708393088556776;-0.3844347510592288;
20.0;270.64820710676065;19.991953250116694;0.008046749883305893;1.883726243167791;1.8725807864654227;0.011145456702368392;
20.0;272.6616823983796;20.134752916189314;-0.1347529161893135;1.6567729131649076;1.8434175603437315;-0.1866446471788239;
20.0;274.6751576899985;20.134752916189314;-0.1347529161893135;1.6276096870432164;1.8142543342220403;-0.1866446471788239;
20.0;276.660073048403;19.849153584044643;0.15084641595535686;2.055836076145872;1.8469005155630986;0.20893556058277335;
20.0;278.65926837341465;19.991953250116694;0.008046749883305893;1.859787449875212;1.8486419931728437;0.011145456702368392;
20.0;280.6441837318191;19.849153584044643;0.15084641595535686;2.0902237350966755;1.881288174513902;0.20893556058277335;
20.0;282.67193899004525;20.277552582261364;-0.2775525822613645;1.4367854936016689;1.8212202446608976;-0.3844347510592288;
20.0;284.6711343150569;19.991953250116694;0.008046749883305893;1.834107178973011;1.8229617222706427;0.011145456702368392;
20.0;286.67032964006864;19.991953250117263;0.008046749882737458;1.8358486565818457;1.8247031998802647;0.011145456701581062;
20.0;288.6980848982948;20.277552582261364;-0.2775525822613645;1.3802005189680315;1.7646352700272603;-0.3844347510592288;
20.0;290.69728022330645;19.991953250116694;0.008046749883305893;1.7775222043393737;1.7663767476370054;0.011145456702368392;
20.0;292.6821955817109;19.849153584044643;0.15084641595535686;2.007958489560837;1.7990229289780637;0.20893556058277335;
20.0;294.69567087332985;20.134752916189314;-0.1347529161893135;1.5832150556775486;1.7698597028563725;-0.1866446471788239;
0.0;296.6805862317343;19.849153584044643;-19.849153584044643;-31.78857825807617;-4.295753818658942;-27.49282443941723;
0.0;298.179982725493;14.993964937586952;-14.993964937586952;-28.308708617923948;-7.540747710451511;-20.76796090747244;
0.0;298.79402128960373;6.140385641107287;-6.140385641107287;-17.37462443776996;-8.86964997089995;-8.50497446687001;
0.0;298.62266169031705;-1.7135959928668854;1.7135959928668854;-6.12531227955569;-8.498793526123698;2.3734812465680086;
0.0;298.0657429926352;-5.569186976818514;5.569186976818514;0.4203039707469678;-7.293510080600635;7.713814051347603;
0.0;297.5088242949534;-5.569186976817946;5.569186976817946;1.6255874162691208;-6.088226635077695;7.713814051346816;
0.0;297.0233054303077;-4.855188646457123;4.855188646457123;1.6873968237325592;-5.037466708211444;6.7248635319440035;
0.0;296.6805862317343;-3.4271919857337707;3.4271919857337707;0.45120867447707536;-4.295753818658942;4.746962493136017;
0.0;296.4663867326259;-2.141994991084175;2.141994991084175;-0.8653317044777067;-3.832183262688505;2.966851558210798;
0.0;296.3093070999464;-1.5707963267948344;1.5707963267948344;-1.3165403789559633;-3.492231521643567;2.1756911426876036;
0.0;296.23790726691027;-0.7139983303613917;0.7139983303613917;-2.3487574835831553;-3.3377080029867545;0.9889505194035993;
0.0;296.16650743387413;-0.7139983303613917;0.7139983303613917;-2.194233964926343;-3.183184484329942;0.9889505194035993;
0.0;296.1093875674452;-0.5711986642893407;0.5711986642893407;-2.2684052538812485;-3.059565669404443;0.7911604155231945;
0.0;296.02370776780185;-0.8567979964334427;0.8567979964334427;-1.6873968237323131;-2.8741374470163175;1.1867406232840043;
0.0;295.9380279681585;-0.8567979964334427;0.8567979964334427;-1.5019686013441875;-2.688709224628192;1.1867406232840043;
0.0;295.88090810172963;-0.5711986642887723;0.5711986642887723;-1.7739299941804085;-2.5650904097028158;0.7911604155224071;
0.0;295.8380682019079;-0.4283989982172898;0.4283989982172898;-1.8790059868658404;-2.47237629850863;0.5933703116427895;
0.0;295.79522830208623;-0.42839899821672134;0.42839899821672134;-1.786291875672565;-2.379662187314567;0.5933703116420022;
0.0;295.76666836887176;-0.28559933214467037;0.28559933214467037;-1.9222725720902203;-2.3178527798518176;0.39558020776159725;
0.0;295.73810843565735;-0.28559933214410194;0.28559933214410194;-1.8604631646283811;-2.256043372389191;0.3955802077608099;
0.0;295.7238284690501;-0.1427996660726194;0.1427996660726194;-2.0273485647765623;-2.225138668657755;0.19779010388119228;
0.0;295.6809885692284;-0.42839899821672134;0.42839899821672134;-1.5390542458216898;-2.132424557463692;0.5933703116420022;
0.0;295.63814866940675;-0.42839899821672134;0.42839899821672134;-1.446340134627627;-2.039710446269629;0.5933703116420022;
0.0;295.63814866940675;0.0;0.0;-2.039710446269629;-2.039710446269629;0.0;
0.0;295.62386870279954;-0.14279966607205097;0.14279966607205097;-1.811015638657911;-2.008805742538316;0.19779010388040494;
0.0;295.5953087695851;-0.28559933214467037;0.28559933214467037;-1.551416127313969;-1.9469963350755664;0.39558020776159725;
0.0;295.56674883637066;-0.28559933214410194;0.28559933214410194;-1.48960671985213;-1.8851869276129398;0.3955802077608099;
0.0;295.5524688697634;-0.1427996660726194;0.1427996660726194;-1.6564921200003113;-1.8542822238815035;0.19779010388119228;
0.0;295.5524688697634;0.0;0.0;-1.8542822238815035;-1.8542822238815035;0.0;
0.0;295.53818890315614;-0.1427996660726194;0.1427996660726194;-1.625587416268875;-1.8233775201500673;0.19779010388119228;
0.0;295.53818890315614;0.0;0.0;-1.8233775201500673;-1.8233775201500673;0.0;
0.0;295.53818890315614;0.0;0.0;-1.8233775201500673;-1.8233775201500673;0.0;
0.0;295.52390893654893;-0.14279966607205097;0.14279966607205097;-1.5946827125383491;-1.792472816418754;0.19779010388040494;
0.0;295.49534900333447;-0.28559933214467037;0.28559933214467037;-1.3350832011944072;-1.7306634089560045;0.39558020776159725;
0.0;295.48106903672726;-0.14279966607205097;0.14279966607205097;-1.5019686013442863;-1.6997587052246912;0.19779010388040494;
0.0;295.46678907012006;-0.14279966607205097;0.14279966607205097;-1.471063897612973;-1.668854001493378;0.19779010388040494;
0.0;295.4525091035128;-0.1427996660726194;0.1427996660726194;-1.4401591938807494;-1.6379492977619416;0.19779010388119228;
0.0;295.4525091035128;0.0;0.0;-1.6379492977619416;-1.6379492977619416;0.0;
0.0;295.4525091035128;0.0;0.0;-1.6379492977619416;-1.6379492977619416;0.0;
0.0;295.4382291369056;-0.14279966607205097;0.14279966607205097;-1.4092544901502235;-1.6070445940306284;0.19779010388040494;
0.0;295.4382291369056;0.0;0.0;-1.6070445940306284;-1.6070445940306284;0.0;
